ADDRESS_DETAIL_PID,DATE_CREATED,ADDRESS_LABEL,ADDRESS_SITE_NAME,BUILDING_NAME,FLAT_TYPE,FLAT_NUMBER,LEVEL_TYPE,LEVEL_NUMBER,NUMBER_FIRST,NUMBER_LAST,LOT_NUMBER,STREET_NAME,STREET_TYPE,STREET_SUFFIX,LOCALITY_NAME,STATE,POSTCODE,LEGAL_PARCEL_ID,MB_CODE,ALIAS_PRINCIPAL,PRINCIPAL_PID,PRIMARY_SECONDARY,PRIMARY_PID,GEOCODE_TYPE,LONGITUDE,LATITUDE
GAOT_717321387,10-11-2017,"6 PAI CHIN LU, CHRISTMAS ISLAND OT 6798",,,,,,,6,,,PAI CHIN LU,,,CHRISTMAS ISLAND,OT,6798,P218113/69,90000112000,PRINCIPAL,,,,PROPERTY CENTROID,105.67881815,-10.42129731
GAOT_717321392,10-11-2017,"4 PAK KAM LOH, CHRISTMAS ISLAND OT 6798",,,,,,,4,,,PAK KAM LOH,,,CHRISTMAS ISLAND,OT,6798,P218117/127,90000112000,PRINCIPAL,,,,PROPERTY CENTROID,105.67788857,-10.42162914
GAOT_717321398,12-05-2020,"21 PHOSPHATE HILL RD, CHRISTMAS ISLAND OT 6798",,,,,,,21,,,PHOSPHATE HILL,ROAD,,CHRISTMAS ISLAND,OT,6798,P035135/5,90000121000,PRINCIPAL,,,,PROPERTY CENTROID,105.68160796,-10.42612146
GAOT_717321401,12-05-2020,"27 PHOSPHATE HILL RD, CHRISTMAS ISLAND OT 6798",,,,,,,27,,,PHOSPHATE HILL,ROAD,,CHRISTMAS ISLAND,OT,6798,P035135/8,90000121000,PRINCIPAL,,,,PROPERTY CENTROID,105.68210148,-10.42601225
GAOT_717321404,12-05-2020,"12 PLANT HILL RD, CHRISTMAS ISLAND OT 6798",,,,,,,12,,,PLANT HILL,ROAD,,CHRISTMAS ISLAND,OT,6798,P035135/22,90000121000,PRINCIPAL,,,,PROPERTY CENTROID,105.68150434,-10.42585062
GAOT_717321419,13-02-2021,"BLOCK 503 UNIT 12 LEVEL 2 38 POON SAAN RD, CHRISTMAS ISLAND OT 6798",,BLOCK 503,UNIT,12,LEVEL,2,38,,,POON SAAN,ROAD,,CHRISTMAS ISLAND,OT,6798,P218309/296,90000122000,PRINCIPAL,,SECONDARY,GAOT_717319980,PROPERTY CENTROID,105.68263539,-10.42215697
GAOT_717321429,13-02-2021,"BLOCK 503 UNIT 5 LEVEL 1 38 POON SAAN RD, CHRISTMAS ISLAND OT 6798",,BLOCK 503,UNIT,5,LEVEL,1,38,,,POON SAAN,ROAD,,CHRISTMAS ISLAND,OT,6798,P218309/296,90000122000,PRINCIPAL,,SECONDARY,GAOT_717319980,PROPERTY CENTROID,105.68263539,-10.42215697
GAOT_717321440,12-05-2020,"22 POON SAAN RD, CHRISTMAS ISLAND OT 6798",,,,,,,22,,,POON SAAN,ROAD,,CHRISTMAS ISLAND,OT,6798,P219040/432,90000122000,PRINCIPAL,,PRIMARY,,PROPERTY CENTROID,105.67897997,-10.42447104
GAOT_717321449,13-02-2021,"36 POON SAAN RD, CHRISTMAS ISLAND OT 6798",,,,,,,36,,,POON SAAN,ROAD,,CHRISTMAS ISLAND,OT,6798,P218309/296,90000122000,PRINCIPAL,,PRIMARY,,PROPERTY CENTROID,105.68263539,-10.42215697
GAOT_717321465,12-05-2020,"7-11 POON SAAN RD, CHRISTMAS ISLAND OT 6798",,,,,,,7,11,,POON SAAN,ROAD,,CHRISTMAS ISLAND,OT,6798,P218165/269,90000122000,PRINCIPAL,,,,PROPERTY CENTROID,105.67820673,-10.42545619
GAOT_717321496,12-05-2020,"2 SEAVIEW DR, CHRISTMAS ISLAND OT 6798",,,,,,,2,,,SEAVIEW,DRIVE,,CHRISTMAS ISLAND,OT,6798,P218113/63,90000112000,PRINCIPAL,,,,PROPERTY CENTROID,105.67969807,-10.42080463
GAOT_717321505,12-05-2020,"38 SEAVIEW DR, CHRISTMAS ISLAND OT 6798",,,,,,,38,,,SEAVIEW,DRIVE,,CHRISTMAS ISLAND,OT,6798,P218534/355,90000112000,PRINCIPAL,,,,PROPERTY CENTROID,105.67546191,-10.42275482
GAOT_717321523,12-05-2020,"9 SEAVIEW DR, CHRISTMAS ISLAND OT 6798",,,,,,,9,,,SEAVIEW,DRIVE,,CHRISTMAS ISLAND,OT,6798,P218113/76,90000112000,PRINCIPAL,,,,PROPERTY CENTROID,105.67858519,-10.42081541
GAOT_717321529,12-05-2020,"4 SIN SANG RD, CHRISTMAS ISLAND OT 6798",,,,,,,4,,,SIN SANG,ROAD,,CHRISTMAS ISLAND,OT,6798,P218104/9,90000102000,PRINCIPAL,,,,PROPERTY CENTROID,105.66952013,-10.43402757
GAOT_717321545,12-05-2020,"23 TAMAN SWEETLAND CCT, CHRISTMAS ISLAND OT 6798",,,,,,,23,,,TAMAN SWEETLAND,CIRCUIT,,CHRISTMAS ISLAND,OT,6798,P029362/1029,90000123000,PRINCIPAL,,,,PROPERTY CENTROID,105.68324226,-10.42310443
GAOT_717321551,12-05-2020,"37 TAMAN SWEETLAND CCT, CHRISTMAS ISLAND OT 6798",,,,,,,37,,,TAMAN SWEETLAND,CIRCUIT,,CHRISTMAS ISLAND,OT,6798,P038056/1036,90000123000,PRINCIPAL,,,,PROPERTY CENTROID,105.68391165,-10.42273472
GAOT_717321555,12-05-2020,"43 TAMAN SWEETLAND CCT, CHRISTMAS ISLAND OT 6798",,,,,,,43,,,TAMAN SWEETLAND,CIRCUIT,,CHRISTMAS ISLAND,OT,6798,P038056/1039,90000123000,PRINCIPAL,,,,PROPERTY CENTROID,105.68407741,-10.4224568
GAOT_717321565,12-05-2020,"2 TONG CHEE RD, CHRISTMAS ISLAND OT 6798",,,,,,,2,,,TONG CHEE,ROAD,,CHRISTMAS ISLAND,OT,6798,P191122/298,90000111000,PRINCIPAL,,,,PROPERTY CENTROID,105.67358198,-10.42552894
GAOT_717321570,10-11-2017,"2F TONG YAN LOH, CHRISTMAS ISLAND OT 6798",,,,,,,2F,,,TONG YAN LOH,,,CHRISTMAS ISLAND,OT,6798,P039529/619,90000102000,PRINCIPAL,,,,PROPERTY CENTROID,105.67498374,-10.43058787
GAOT_717321575,12-05-2020,"8 TRIADIC CR, CHRISTMAS ISLAND OT 6798",,,,,,,8,,,TRIADIC,CRESCENT,,CHRISTMAS ISLAND,OT,6798,P218120/144,90000114000,PRINCIPAL,,,,PROPERTY CENTROID,105.68154846,-10.41673117
GAOT_717321588,13-11-2012,"93 VILLAGE RD, JERVIS BAY OT 2540",,,,,,,93,,,VILLAGE,ROAD,,JERVIS BAY,OT,2540,JERV/142,90000091000,PRINCIPAL,,,,PROPERTY CENTROID,150.70724309,-35.13431112
GAOT_717648362,10-11-2017,"BLOCK 410 UNIT 10 LEVEL 1 13 JALAN PANTAI, CHRISTMAS ISLAND OT 6798",BLOCK 410,,UNIT,10,LEVEL,1,13,,,JALAN PANTAI,,,CHRISTMAS ISLAND,OT,6798,P218420/289,90000111000,PRINCIPAL,,SECONDARY,GAOT_717321276,PROPERTY CENTROID,105.67158004,-10.4283286
GAOT_717648366,10-11-2017,"BLOCK 410 UNIT 14 LEVEL 1 13 JALAN PANTAI, CHRISTMAS ISLAND OT 6798",BLOCK 410,,UNIT,14,LEVEL,1,13,,,JALAN PANTAI,,,CHRISTMAS ISLAND,OT,6798,P218420/289,90000111000,PRINCIPAL,,SECONDARY,GAOT_717321276,PROPERTY CENTROID,105.67158004,-10.4283286
GAOT_717648376,10-11-2017,"BLOCK 410 UNIT 24 LEVEL 2 13 JALAN PANTAI, CHRISTMAS ISLAND OT 6798",BLOCK 410,,UNIT,24,LEVEL,2,13,,,JALAN PANTAI,,,CHRISTMAS ISLAND,OT,6798,P218420/289,90000111000,PRINCIPAL,,SECONDARY,GAOT_717321276,PROPERTY CENTROID,105.67158004,-10.4283286
GAOT_717882967,12-05-2020,"UNIT 1 19 MURRAY RD, CHRISTMAS ISLAND OT 6798",,,UNIT,1,,,19,,,MURRAY,ROAD,,CHRISTMAS ISLAND,OT,6798,P218346/301,90000123000,PRINCIPAL,,SECONDARY,GAOT_717321355,PROPERTY CENTROID,105.67951473,-10.42553445
GAOT_717882972,12-05-2020,"UNIT 3 21 MURRAY RD, CHRISTMAS ISLAND OT 6798",,,UNIT,3,,,21,,,MURRAY,ROAD,,CHRISTMAS ISLAND,OT,6798,P218346/301,90000123000,PRINCIPAL,,SECONDARY,GAOT_718041108,PROPERTY CENTROID,105.67951473,-10.42553445
GAOT_718018398,12-05-2020,"25 BUFFETT CL, WEST ISLAND OT 6799",,,,,,,25,,,BUFFETT,CLOSE,,WEST ISLAND,OT,6799,P044688/10,90000570000,PRINCIPAL,,,,PROPERTY CENTROID,96.82470085,-12.18399893
GAOT_718018405,12-05-2020,"39 BUFFETT CL, WEST ISLAND OT 6799",,,,,,,39,,,BUFFETT,CLOSE,,WEST ISLAND,OT,6799,P044688/17,90000570000,PRINCIPAL,,,,PROPERTY CENTROID,96.82572641,-12.18445802
GAOT_718018408,12-05-2020,"9 BUFFETT CL, WEST ISLAND OT 6799",,,,,,,9,,,BUFFETT,CLOSE,,WEST ISLAND,OT,6799,P044688/2,90000570000,PRINCIPAL,,,,PROPERTY CENTROID,96.82559485,-12.18494174
GAOT_718018411,10-11-2017,"UNIT 3 1 JALAN PANTAI, CHRISTMAS ISLAND OT 6798",,,UNIT,3,,,1,,,JALAN PANTAI,,,CHRISTMAS ISLAND,OT,6798,P026701/571,90000111000,PRINCIPAL,,SECONDARY,GAOT_717321280,PROPERTY CENTROID,105.67300771,-10.4257645
GAOT_718018413,12-05-2020,"39 JALAN PANTAI, HOME ISLAND OT 6799",,,,,,,39,,,JALAN PANTAI,,,HOME ISLAND,OT,6799,P027660/1000,90000180000,PRINCIPAL,,,,PROPERTY CENTROID,96.89432609,-12.12062444
GAOT_718018415,13-02-2021,"LOT 122 NELSON MANDELA WALK, WEST ISLAND OT 6799",,,,,,,,,122,NELSON MANDELA,WALK,,WEST ISLAND,OT,6799,P218319/122,90000570000,PRINCIPAL,,,,PROPERTY CENTROID,96.83195541,-12.19143287
GAOT_718018420,13-02-2021,"LOT 137 NELSON MANDELA WALK, WEST ISLAND OT 6799",,,,,,,,,137,NELSON MANDELA,WALK,,WEST ISLAND,OT,6799,P218319/137,90000570000,PRINCIPAL,,,,PROPERTY CENTROID,96.83191459,-12.19187716
GAOT_718018423,13-02-2021,"LOT 140 NELSON MANDELA WALK, WEST ISLAND OT 6799",,,,,,,,,140,NELSON MANDELA,WALK,,WEST ISLAND,OT,6799,P218319/140,90000570000,PRINCIPAL,,,,PROPERTY CENTROID,96.8314287,-12.19115485
GAOT_718248919,12-05-2020,"12A GAZE RD, CHRISTMAS ISLAND OT 6798",,,,,,,12A,,,GAZE,ROAD,,CHRISTMAS ISLAND,OT,6798,P218434/372,90000111000,PRINCIPAL,,,,PROPERTY CENTROID,105.67346667,-10.42163811
GAOT_718248935,13-02-2021,"LOT 165 JALAN BUNGA KANGKONG, HOME ISLAND OT 6799",,,,,,,,,165,JALAN BUNGA KANGKONG,,,HOME ISLAND,OT,6799,P030520/1106,90000180000,PRINCIPAL,,,,PROPERTY CENTROID,96.89653083,-12.11818569
GAOT_718248940,13-02-2021,"LOT 170 JALAN BUNGA KANGKONG, HOME ISLAND OT 6799",,,,,,,,,170,JALAN BUNGA KANGKONG,,,HOME ISLAND,OT,6799,P030520/1106,90000180000,PRINCIPAL,,,,PROPERTY CENTROID,96.89663489,-12.11886999
GAOT_718248960,13-02-2021,"LOT 190 JALAN BUNGA KANGKONG, HOME ISLAND OT 6799",,,,,,,,,190,JALAN BUNGA KANGKONG,,,HOME ISLAND,OT,6799,P030520/1106,90000180000,PRINCIPAL,,,,PROPERTY CENTROID,96.89717941,-12.11879556
GAOT_718248962,13-02-2021,"LOT 192 JALAN BUNGA KANGKONG, HOME ISLAND OT 6799",,,,,,,,,192,JALAN BUNGA KANGKONG,,,HOME ISLAND,OT,6799,P030520/1106,90000180000,PRINCIPAL,,,,PROPERTY CENTROID,96.89722119,-12.11906879
GAOT_718248963,13-02-2021,"LOT 193 JALAN BUNGA KANGKONG, HOME ISLAND OT 6799",,,,,,,,,193,JALAN BUNGA KANGKONG,,,HOME ISLAND,OT,6799,P030520/1106,90000180000,PRINCIPAL,,,,PROPERTY CENTROID,96.89725781,-12.11931551
GAOT_718248986,13-02-2021,"LOT 240 JALAN JUKONG, HOME ISLAND OT 6799",,,,,,,,,240,JALAN JUKONG,,,HOME ISLAND,OT,6799,P030520/1106,90000180000,PRINCIPAL,,,,PROPERTY CENTROID,96.89387788,-12.11542848
GAOT_718248995,13-02-2021,"LOT 201 JALAN KEMBANG GERIBANG, HOME ISLAND OT 6799",,,,,,,,,201,JALAN KEMBANG GERIBANG,,,HOME ISLAND,OT,6799,P030520/1106,90000180000,PRINCIPAL,,,,PROPERTY CENTROID,96.89746507,-12.11733293
GAOT_718248997,13-02-2021,"LOT 203 JALAN KEMBANG GERIBANG, HOME ISLAND OT 6799",,,,,,,,,203,JALAN KEMBANG GERIBANG,,,HOME ISLAND,OT,6799,P030520/1106,90000180000,PRINCIPAL,,,,PROPERTY CENTROID,96.89750686,-12.11761018
GAOT_718249002,13-02-2021,"LOT 215 JALAN KEMBANG GERIBANG, HOME ISLAND OT 6799",,,,,,,,,215,JALAN KEMBANG GERIBANG,,,HOME ISLAND,OT,6799,P030520/1106,90000180000,PRINCIPAL,,,,PROPERTY CENTROID,96.8967841,-12.11618627
GAOT_718249004,13-02-2021,"LOT 217 JALAN KEMBANG GERIBANG, HOME ISLAND OT 6799",,,,,,,,,217,JALAN KEMBANG GERIBANG,,,HOME ISLAND,OT,6799,P030520/1106,90000180000,PRINCIPAL,,,,PROPERTY CENTROID,96.89674181,-12.11591292
GAOT_718249024,13-02-2021,"LOT 147 JALAN KEMBANG MOLOK, HOME ISLAND OT 6799",,,,,,,,,147,JALAN KEMBANG MOLOK,,,HOME ISLAND,OT,6799,P030520/1106,90000180000,PRINCIPAL,,,,PROPERTY CENTROID,96.896221,-12.11907826
GAOT_718249029,13-02-2021,"LOT 152 JALAN KEMBANG MOLOK, HOME ISLAND OT 6799",,,,,,,,,152,JALAN KEMBANG MOLOK,,,HOME ISLAND,OT,6799,P030520/1106,90000180000,PRINCIPAL,,,,PROPERTY CENTROID,96.89634609,-12.11988072
GAOT_718249052,13-02-2021,"LOT 110 JALAN PANTAI, HOME ISLAND OT 6799",,,,,,,,,110,JALAN PANTAI,,,HOME ISLAND,OT,6799,P030520/1106,90000180000,PRINCIPAL,,,,PROPERTY CENTROID,96.89435472,-12.11867005
GAOT_718249055,13-02-2021,"LOT 232 JALAN PANTAI, HOME ISLAND OT 6799",,,,,,,,,232,JALAN PANTAI,,,HOME ISLAND,OT,6799,P030520/1106,90000180000,PRINCIPAL,,,,PROPERTY CENTROID,96.89404795,-12.1168426
GAOT_718249059,13-02-2021,"LOT 224 JALAN RAYA, HOME ISLAND OT 6799",,,,,,,,,224,JALAN RAYA,,,HOME ISLAND,OT,6799,P030520/1106,90000180000,PRINCIPAL,,,,PROPERTY CENTROID,96.89536384,-12.11832108
GAOT_718249063,13-02-2021,"LOT 246 JALAN REL, HOME ISLAND OT 6799",,,,,,,,,246,JALAN REL,,,HOME ISLAND,OT,6799,P030520/1106,90000180000,PRINCIPAL,,,,PROPERTY CENTROID,96.89391819,-12.11638231
GAOT_718249064,13-02-2021,"LOT 248 JALAN SEMPIT, HOME ISLAND OT 6799",,,,,,,,,248,JALAN SEMPIT,,,HOME ISLAND,OT,6799,P030520/1106,90000180000,PRINCIPAL,,,,PROPERTY CENTROID,96.89471379,-12.11616603
GAOT_718249068,13-02-2021,"LOT 556 QUARRY RD, CHRISTMAS ISLAND OT 6798",,,,,,,,,556,QUARRY,ROAD,,CHRISTMAS ISLAND,OT,6798,P061473/556,90000121000,PRINCIPAL,,,,PROPERTY CENTROID,105.68582887,-10.42520914
GAOT_718446599,12-05-2020,"105 GAZE RD, CHRISTMAS ISLAND OT 6798",,,,,,,105,,,GAZE,ROAD,,CHRISTMAS ISLAND,OT,6798,P218140/207,90000114000,PRINCIPAL,,,,PROPERTY CENTROID,105.68105015,-10.41703517
GAOT_718446605,12-05-2020,"11E SILVER CITY RD, CHRISTMAS ISLAND OT 6798",,,,,,,11E,,,SILVER CITY,ROAD,,CHRISTMAS ISLAND,OT,6798,D094854/1004,90000112000,PRINCIPAL,,,,PROPERTY CENTROID,105.68025901,-10.42186011
GAOT_718446610,12-05-2020,"24B SIN SANG RD, CHRISTMAS ISLAND OT 6798",,,,,,,24B,,,SIN SANG,ROAD,,CHRISTMAS ISLAND,OT,6798,P219056/450,90000102000,PRINCIPAL,,,,PROPERTY CENTROID,105.66805992,-10.43496761
GAOT_718446662,13-11-2012,"UNIT 136 110 GAZE RD, CHRISTMAS ISLAND OT 6798",,,UNIT,136,,,110,,,GAZE,ROAD,,CHRISTMAS ISLAND,OT,6798,P191380/335,90000114000,PRINCIPAL,,SECONDARY,GAOT_717321173,PROPERTY CENTROID,105.68007166,-10.41721911
GAOT_718446679,13-11-2012,"UNIT 4 55 GAZE RD, CHRISTMAS ISLAND OT 6798",,,UNIT,4,,,55,,,GAZE,ROAD,,CHRISTMAS ISLAND,OT,6798,D098170/1014,90000111000,PRINCIPAL,,SECONDARY,GAOT_718447107,PROPERTY CENTROID,105.67468457,-10.41664448
GAOT_718446682,13-11-2012,"UNIT 7 55 GAZE RD, CHRISTMAS ISLAND OT 6798",,,UNIT,7,,,55,,,GAZE,ROAD,,CHRISTMAS ISLAND,OT,6798,D098170/1014,90000111000,PRINCIPAL,,SECONDARY,GAOT_718447107,PROPERTY CENTROID,105.67468457,-10.41664448
GAOT_718446686,13-11-2012,"103B GAZE RD, CHRISTMAS ISLAND OT 6798",,,,,,,103B,,,GAZE,ROAD,,CHRISTMAS ISLAND,OT,6798,P218140/207,90000114000,PRINCIPAL,,,,PROPERTY CENTROID,105.6810275,-10.41700008
GAOT_718446702,13-11-2012,"98 GAZE RD, CHRISTMAS ISLAND OT 6798",,,,,,,98,,,GAZE,ROAD,,CHRISTMAS ISLAND,OT,6798,P046749/3050,90000114000,PRINCIPAL,,,,PROPERTY CENTROID,105.6792122,-10.41689276
GAOT_718446707,13-11-2012,"16A JALAN KETAM MERAH, CHRISTMAS ISLAND OT 6798",,,,,,,16A,,,JALAN KETAM MERAH,,,CHRISTMAS ISLAND,OT,6798,,90000102000,PRINCIPAL,,,,STREET LOCALITY,105.6723324,-10.43273878
GAOT_718446717,13-11-2012,"UNIT 12 9C JALAN PANTAI, CHRISTMAS ISLAND OT 6798",,,UNIT,12,,,9C,,,JALAN PANTAI,,,CHRISTMAS ISLAND,OT,6798,P030932/585,90000111000,PRINCIPAL,,SECONDARY,GAOT_717321284,PROPERTY CENTROID,105.67256439,-10.42758342
GAOT_718446743,13-11-2012,"UNIT 3 9B JALAN PANTAI, CHRISTMAS ISLAND OT 6798",,,UNIT,3,,,9B,,,JALAN PANTAI,,,CHRISTMAS ISLAND,OT,6798,P030932/583,90000111000,PRINCIPAL,,SECONDARY,GAOT_718447109,PROPERTY CENTROID,105.67247195,-10.42720495
GAOT_718446747,13-11-2012,"UNIT 4 9C JALAN PANTAI, CHRISTMAS ISLAND OT 6798",,,UNIT,4,,,9C,,,JALAN PANTAI,,,CHRISTMAS ISLAND,OT,6798,P030932/585,90000111000,PRINCIPAL,,SECONDARY,GAOT_717321284,PROPERTY CENTROID,105.67256439,-10.42758342
GAOT_718446783,12-05-2020,"7 PAI CHIN LU, CHRISTMAS ISLAND OT 6798",,,,,,,7,,,PAI CHIN LU,,,CHRISTMAS ISLAND,OT,6798,P218117/124,90000112000,PRINCIPAL,,,,PROPERTY CENTROID,105.67754378,-10.42119216
GAOT_718446800,13-11-2012,"UNIT 12 36 POON SAAN RD, CHRISTMAS ISLAND OT 6798",,,UNIT,12,,,36,,,POON SAAN,ROAD,,CHRISTMAS ISLAND,OT,6798,P218309/296,90000122000,ALIAS,GAOT_717321418,SECONDARY,GAOT_717321449,PROPERTY CENTROID,105.68263539,-10.42215697
GAOT_718446827,13-11-2012,"UNIT 4 28 POON SAAN RD, CHRISTMAS ISLAND OT 6798",,,UNIT,4,,,28,,,POON SAAN,ROAD,,CHRISTMAS ISLAND,OT,6798,P194618/526,90000122000,PRINCIPAL,,SECONDARY,GAOT_718447114,PROPERTY CENTROID,105.68038605,-10.42371569
GAOT_718446828,13-11-2012,"UNIT 4 30 POON SAAN RD, CHRISTMAS ISLAND OT 6798",,,UNIT,4,,,30,,,POON SAAN,ROAD,,CHRISTMAS ISLAND,OT,6798,P194618/526,90000122000,PRINCIPAL,,SECONDARY,GAOT_718447115,PROPERTY CENTROID,105.68038605,-10.42371569
GAOT_718446832,13-11-2012,"UNIT 5 26 POON SAAN RD, CHRISTMAS ISLAND OT 6798",,,UNIT,5,,,26,,,POON SAAN,ROAD,,CHRISTMAS ISLAND,OT,6798,P194618/526,90000122000,PRINCIPAL,,SECONDARY,GAOT_718447113,PROPERTY CENTROID,105.68038605,-10.42371569
GAOT_718446839,13-11-2012,"UNIT 6 22 POON SAAN RD, CHRISTMAS ISLAND OT 6798",,,UNIT,6,,,22,,,POON SAAN,ROAD,,CHRISTMAS ISLAND,OT,6798,P219040/432,90000122000,PRINCIPAL,,SECONDARY,GAOT_717321440,PROPERTY CENTROID,105.67897997,-10.42447104
GAOT_718446844,13-11-2012,"UNIT 6 36 POON SAAN RD, CHRISTMAS ISLAND OT 6798",,,UNIT,6,,,36,,,POON SAAN,ROAD,,CHRISTMAS ISLAND,OT,6798,P218309/296,90000122000,ALIAS,GAOT_717321430,SECONDARY,GAOT_717321449,PROPERTY CENTROID,105.68263539,-10.42215697
GAOT_718446852,13-11-2012,"UNIT 7 32 POON SAAN RD, CHRISTMAS ISLAND OT 6798",,,UNIT,7,,,32,,,POON SAAN,ROAD,,CHRISTMAS ISLAND,OT,6798,P194618/526,90000122000,PRINCIPAL,,SECONDARY,GAOT_718447116,PROPERTY CENTROID,105.68038605,-10.42371569
GAOT_718446856,13-11-2012,"UNIT 7 569 POON SAAN RD, CHRISTMAS ISLAND OT 6798",,,UNIT,7,,,569,,,POON SAAN,ROAD,,CHRISTMAS ISLAND,OT,6798,,90000122000,PRINCIPAL,,SECONDARY,GAOT_718447125,STREET LOCALITY,105.67981279,-10.42362862
GAOT_718446857,13-11-2012,"UNIT 8 17 POON SAAN RD, CHRISTMAS ISLAND OT 6798",,,UNIT,8,,,17,,,POON SAAN,ROAD,,CHRISTMAS ISLAND,OT,6798,P074724/604,90000113000,PRINCIPAL,,SECONDARY,GAOT_718447112,PROPERTY CENTROID,105.6770625,-10.42563824
GAOT_718446879,13-11-2012,"116 POON SAAN RD, CHRISTMAS ISLAND OT 6798",,,,,,,116,,,POON SAAN,ROAD,,CHRISTMAS ISLAND,OT,6798,,90000122000,PRINCIPAL,,,,STREET LOCALITY,105.67981279,-10.42362862
GAOT_718446968,10-11-2017,"UNIT G1 569 POON SAAN RD, CHRISTMAS ISLAND OT 6798",,,UNIT,G1,,,569,,,POON SAAN,ROAD,,CHRISTMAS ISLAND,OT,6798,,90000122000,PRINCIPAL,,SECONDARY,GAOT_718447125,STREET LOCALITY,105.67981279,-10.42362862
GAOT_718446972,13-11-2012,"UNIT G8 567 POON SAAN RD, CHRISTMAS ISLAND OT 6798",,,UNIT,G8,,,567,,,POON SAAN,ROAD,,CHRISTMAS ISLAND,OT,6798,,90000122000,PRINCIPAL,,SECONDARY,GAOT_718447123,STREET LOCALITY,105.67981279,-10.42362862
GAOT_718447010,13-11-2012,"UNIT 4 11A SAN CHYE LOH, CHRISTMAS ISLAND OT 6798",,,UNIT,4,,,11A,,,SAN CHYE LOH,,,CHRISTMAS ISLAND,OT,6798,P040592/627,90000122000,PRINCIPAL,,SECONDARY,GAOT_718447129,PROPERTY CENTROID,105.67821721,-10.42604763
GAOT_718447020,13-11-2012,"UNIT 6 11A SAN CHYE LOH, CHRISTMAS ISLAND OT 6798",,,UNIT,6,,,11A,,,SAN CHYE LOH,,,CHRISTMAS ISLAND,OT,6798,P040592/627,90000122000,PRINCIPAL,,SECONDARY,GAOT_718447129,PROPERTY CENTROID,105.67821721,-10.42604763
GAOT_718447038,13-11-2012,"43 SEAVIEW DR, CHRISTMAS ISLAND OT 6798",,,,,,,43,,,SEAVIEW,DRIVE,,CHRISTMAS ISLAND,OT,6798,P074724/606,90000113000,PRINCIPAL,,,,GAP GEOCODE,105.67524211,-10.42314904
GAOT_718447039,13-11-2012,"10 SIN SANG RD, CHRISTMAS ISLAND OT 6798",,,,,,,10,,,SIN SANG,ROAD,,CHRISTMAS ISLAND,OT,6798,P193868/509,90000102000,PRINCIPAL,,,,PROPERTY CENTROID,105.66864846,-10.43404977
GAOT_718447095,17-08-2016,"2F TONG YAN LOH RD, CHRISTMAS ISLAND OT 6798",,,,,,,2F,,,TONG YAN LOH,ROAD,,CHRISTMAS ISLAND,OT,6798,,90000101000,PRINCIPAL,,,,LOCALITY,105.63585596,-10.48548622
GAOT_718447102,13-11-2012,"28 WRECK BAY RD, JERVIS BAY OT 2540",,,,,,,28,,,WRECK BAY,ROAD,,JERVIS BAY,OT,2540,,90000040000,PRINCIPAL,,,,STREET LOCALITY,150.70495604,-35.15453266
GAOT_718447103,10-11-2017,"111 GAZE RD, CHRISTMAS ISLAND OT 6798",,,,,,,111,,,GAZE,ROAD,,CHRISTMAS ISLAND,OT,6798,P042382/3015,90000114000,ALIAS,GAOT_717321174,PRIMARY,,PROPERTY CENTROID,105.68220036,-10.41696004
GAOT_718447108,10-11-2017,"9A JALAN PANTAI, CHRISTMAS ISLAND OT 6798",,,,,,,9A,,,JALAN PANTAI,,,CHRISTMAS ISLAND,OT,6798,P030932/583,90000111000,PRINCIPAL,,PRIMARY,,PROPERTY CENTROID,105.67247195,-10.42720495
GAOT_718447109,10-11-2017,"9B JALAN PANTAI, CHRISTMAS ISLAND OT 6798",,,,,,,9B,,,JALAN PANTAI,,,CHRISTMAS ISLAND,OT,6798,P030932/583,90000111000,PRINCIPAL,,PRIMARY,,PROPERTY CENTROID,105.67247195,-10.42720495
GAOT_718447110,12-12-2022,"2 KUNG WAI LANE, CHRISTMAS ISLAND OT 6798",,,,,,,2,,,KUNG WAI,LANE,,CHRISTMAS ISLAND,OT,6798,P218346/304,90000123000,PRINCIPAL,,PRIMARY,,PROPERTY CENTROID,105.68000635,-10.4254291
GAOT_718447111,12-12-2022,"4 KUNG WAI LANE, CHRISTMAS ISLAND OT 6798",,,,,,,4,,,KUNG WAI,LANE,,CHRISTMAS ISLAND,OT,6798,P218346/304,90000123000,PRINCIPAL,,PRIMARY,,PROPERTY CENTROID,105.68000635,-10.4254291
GAOT_718447130,13-11-2012,"11B SAN CHYE LOH, CHRISTMAS ISLAND OT 6798",,,,,,,11B,,,SAN CHYE LOH,,,CHRISTMAS ISLAND,OT,6798,P040592/627,90000122000,PRINCIPAL,,PRIMARY,,PROPERTY CENTROID,105.67821721,-10.42604763
GAOT_718594126,12-11-2013,"1 LAM LOK LOH, CHRISTMAS ISLAND OT 6798",,,,,,,1,,,LAM LOK LOH,,,CHRISTMAS ISLAND,OT,6798,,90000102000,PRINCIPAL,,,,STREET LOCALITY,105.66931265,-10.434769
GAOT_718594130,12-11-2013,"UNIT 1A 2 SUNG MIAW LOW, CHRISTMAS ISLAND OT 6798",,,UNIT,1A,,,2,,,SUNG MIAW LOW,,,CHRISTMAS ISLAND,OT,6798,P218163/259,90000102000,PRINCIPAL,,SECONDARY,GAOT_717321533,PROPERTY CENTROID,105.67366802,-10.4316416
